LeBron James,25:19,10,17,.588,0,3,.000,3,4,.750,0,5,5,4,3,1,2,0,23,+33,.613,.588,.176,.235,0.0,19.0,10.7,36.0,5.9,3.1,9.6,37.8,113,79,PHI,CLE,1,2015-12-20
LeBron James,37:43,9,22,.409,0,3,.000,6,7,.857,1,8,9,5,0,0,1,2,24,+7,.478,.409,.136,.318,2.6,23.7,12.4,31.0,0.0,0.0,3.8,32.9,107,99,NYK,CLE,1,2015-12-23
LeBron James,38:33,10,26,.385,1,5,.200,4,9,.444,2,7,9,2,1,2,4,0,25,-9,.417,.404,.192,.346,4.3,18.9,10.8,14.2,1.3,4.2,11.8,36.1,83,90,CLE,GSW,0,2015-12-25
LeBron James,26:27,4,13,.308,0,3,.000,4,5,.800,0,4,4,5,0,0,3,2,12,-29,.395,.308,.231,.385,0.0,16.9,8.0,43.7,0.0,0.0,16.5,32.8,80,117,CLE,POR,0,2015-12-26
LeBron James,35:23,4,10,.400,1,5,.200,5,9,.556,0,4,4,7,2,1,2,3,14,+3,.501,.450,.500,.900,0.0,13.2,6.7,34.4,3.1,2.5,12.5,21.9,114,108,CLE,PHO,0,2015-12-28
LeBron James,34:23,13,24,.542,1,3,.333,7,8,.875,3,3,6,2,2,1,5,2,34,+3,.618,.563,.125,.333,8.5,8.9,8.7,14.1,2.9,2.1,15.4,42.2,108,90,CLE,DEN,0,2015-12-29
LeBron James,29:13,11,18,.611,4,7,.571,3,4,.750,0,5,5,3,2,0,0,2,29,+28,.734,.722,.389,.222,0.0,17.9,8.4,30.9,3.6,0.0,0.0,31.5,145,82,ORL,CLE,1,2016-01-02
LeBron James,30:41,7,11,.636,1,2,.500,5,8,.625,0,2,2,7,3,0,2,1,20,+11,.689,.682,.182,.727,0.0,8.5,4.7,36.4,5.6,0.0,12.1,26.3,144,112,TOR,CLE,1,2016-01-04
LeBron James,39:42,12,22,.545,4,9,.444,6,8,.750,0,10,10,4,1,1,2,3,34,+2,.666,.636,.409,.364,0.0,33.6,15.7,14.4,1.3,2.3,7.3,31.0,138,122,CLE,WAS,0,2016-01-06
LeBron James,32:14,5,12,.417,0,4,.000,3,4,.750,0,12,12,8,1,2,3,1,13,+21,.472,.417,.333,.333,0.0,44.7,23.5,33.5,1.6,4.7,17.9,23.8,105,99,CLE,MIN,0,2016-01-08
LeBron James,37:00,15,22,.682,3,5,.600,4,6,.667,0,7,7,9,2,0,2,1,37,+11,.751,.750,.227,.273,0.0,20.2,9.2,75.1,2.7,0.0,7.5,31.4,145,87,CLE,PHI,0,2016-01-10
LeBron James,41:43,9,17,.529,3,6,.500,6,8,.750,3,7,10,7,2,0,4,2,27,+2,.658,.618,.353,.471,7.1,24.7,14.1,31.1,2.7,0.0,16.3,27.6,125,113,CLE,DAL,0,2016-01-12
LeBron James,37:20,9,17,.529,1,3,.333,3,4,.750,2,5,7,5,0,0,4,4,22,+9,.586,.559,.176,.235,6.0,14.3,10.2,24.3,0.0,0.0,17.6,28.2,109,110,CLE,SAS,0,2016-01-14
LeBron James,36:23,7,14,.500,1,2,.500,4,6,.667,2,5,7,7,0,2,4,1,19,+10,.571,.536,.143,.429,5.6,15.7,10.4,37.3,0.0,5.4,19.4,24.5,110,89,CLE,HOU,0,2016-01-15
LeBron James,32:53,7,16,.438,0,3,.000,2,2,1.000,1,4,5,5,1,1,3,1,16,-34,.474,.438,.188,.125,3.7,17.2,10.0,27.3,1.5,3.2,15.1,28.2,94,136,GSW,CLE,1,2016-01-18
LeBron James,29:03,7,12,.583,1,1,1.000,2,4,.500,0,1,1,5,1,1,4,1,17,+15,.618,.625,.083,.333,0.0,3.4,2.0,33.8,1.8,2.5,22.5,29.7,103,88,CLE,BRK,0,2016-01-20
LeBron James,35:11,9,17,.529,1,4,.250,3,5,.600,1,4,5,12,0,0,0,4,22,+21,.573,.559,.235,.294,3.3,13.3,8.3,55.1,0.0,0.0,0.0,24.6,149,114,LAC,CLE,1,2016-01-21
LeBron James,39:44,11,27,.407,0,5,.000,4,7,.571,3,10,13,9,2,1,1,3,26,-2,.432,.407,.185,.259,6.5,26.8,15.5,50.1,2.8,1.7,3.2,34.9,104,102,CHI,CLE,1,2016-01-23
LeBron James,38:01,11,15,.733,1,1,1.000,2,3,.667,0,4,4,9,1,1,5,2,25,+1,.766,.767,.067,.200,0.0,12.9,6.2,36.5,1.3,1.9,23.5,23.9,124,112,MIN,CLE,1,2016-01-25
LeBron James,31:01,7,8,.875,0,1,.000,7,7,1.000,0,3,3,9,0,0,2,2,21,+16,.948,.875,.125,.875,0.0,11.9,6.5,40.8,0.0,0.0,15.3,20.0,174,111,PHO,CLE,1,2016-01-27
LeBron James,35:48,7,16,.438,0,2,.000,6,7,.857,1,8,9,8,1,0,1,3,20,+19,.524,.438,.125,.438,3.4,23.3,14.0,36.2,1.5,0.0,5.0,26.2,124,112,CLE,DET,0,2016-01-29
LeBron James,34:09,10,17,.588,0,2,.000,9,11,.818,1,4,5,7,2,2,2,2,29,+14,.664,.588,.118,.647,4.1,13.7,9.4,31.8,3.2,4.5,8.4,33.4,140,110,SAS,CLE,1,2016-01-30
LeBron James,43:35,9,22,.409,0,5,.000,6,10,.600,2,10,12,6,2,1,1,2,24,-1,.455,.409,.227,.455,6.6,23.4,16.4,22.1,2.4,1.6,3.6,29.2,108,98,CLE,IND,0,2016-02-01
LeBron James,39:08,10,21,.476,0,3,.000,3,5,.600,0,6,6,6,1,2,1,1,23,-9,.496,.476,.143,.238,0.0,20.4,9.6,28.6,1.4,4.7,4.1,30.9,104,116,CLE,CHO,0,2016-02-03
LeBron James,38:05,9,23,.391,0,5,.000,12,17,.706,3,4,7,4,2,1,6,2,30,-7,.492,.391,.217,.739,7.1,11.7,9.2,19.7,2.5,1.9,16.4,39.5,95,104,BOS,CLE,1,2016-02-05
LeBron James,36:42,11,20,.550,2,5,.400,3,3,1.000,0,3,3,8,1,0,2,2,27,+8,.633,.600,.250,.150,0.0,7.5,4.3,42.5,1.5,0.0,8.6,29.0,132,99,NOP,CLE,1,2016-02-06
LeBron James,30:54,8,16,.500,1,2,.500,4,5,.800,1,9,10,10,2,1,4,1,21,+16,.577,.531,.125,.313,3.2,28.5,16.0,47.7,3.0,2.6,18.0,29.6,117,91,SAC,CLE,1,2016-02-08
LeBron James,36:40,12,22,.545,3,6,.500,2,5,.400,1,6,7,11,1,0,1,1,29,+16,.599,.614,.273,.227,2.8,17.9,10.2,44.6,1.4,0.0,4.0,30.6,136,117,LAL,CLE,1,2016-02-10
LeBron James,34:37,11,19,.579,0,2,.000,3,3,1.000,2,7,9,9,0,1,2,3,25,+13,.615,.579,.105,.158,6.2,17.3,12.4,46.7,0.0,1.9,9.0,28.5,130,100,CHI,CLE,1,2016-02-18
LeBron James,37:30,11,22,.500,2,5,.400,1,1,1.000,3,4,7,11,3,0,5,3,25,+22,.557,.545,.227,.045,10.1,10.2,10.2,52.3,4.3,0.0,18.2,33.8,117,97,CLE,OKC,0,2016-02-21
LeBron James,37:30,5,18,.278,0,4,.000,2,2,1.000,1,7,8,5,3,0,6,2,12,-4,.318,.278,.222,.111,3.0,21.9,12.3,23.2,4.0,0.0,24.1,31.3,60,96,DET,CLE,1,2016-02-22
LeBron James,30:19,8,13,.615,2,4,.500,5,8,.625,1,6,7,7,2,0,2,1,23,+4,.696,.692,.308,.615,3.4,22.1,12.3,34.3,3.4,0.0,10.8,27.3,138,107,CHO,CLE,1,2016-02-24
LeBron James,40:29,9,18,.500,2,4,.500,5,9,.556,1,7,8,7,1,0,6,2,25,+10,.569,.556,.222,.500,3.0,24.4,13.0,34.1,1.4,0.0,21.5,34.1,102,112,CLE,TOR,0,2016-02-26
LeBron James,Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,WAS,0,2016-02-28
LeBron James,36:49,14,22,.636,2,4,.500,3,5,.600,0,5,5,4,2,0,5,2,33,+12,.682,.682,.182,.227,0.0,16.3,8.6,31.1,2.9,0.0,17.1,36.3,111,104,IND,CLE,1,2016-02-29
LeBron James,30:23,7,18,.389,1,4,.250,4,4,1.000,1,12,13,8,3,0,1,1,19,+15,.481,.417,.222,.222,3.5,38.7,21.8,40.8,4.9,0.0,4.8,30.9,112,75,WAS,CLE,1,2016-03-04
LeBron James,36:00,11,20,.550,1,4,.250,5,9,.556,4,7,11,8,2,1,4,2,28,+4,.584,.575,.200,.450,12.7,22.2,17.5,39.0,2.8,2.3,14.3,33.3,121,104,BOS,CLE,1,2016-03-05
LeBron James,37:38,11,19,.579,2,4,.500,4,5,.800,2,7,9,5,1,0,4,2,28,-9,.660,.632,.211,.263,6.5,19.8,13.7,29.0,1.3,0.0,15.9,27.3,121,107,MEM,CLE,1,2016-03-07
LeBron James,36:33,8,19,.421,1,5,.200,8,9,.889,4,7,11,6,0,0,5,1,25,+16,.544,.447,.263,.474,10.9,22.4,16.2,27.7,0.0,0.0,17.9,31.0,111,113,CLE,SAC,0,2016-03-09
LeBron James,34:50,9,18,.500,1,4,.250,5,8,.625,2,3,5,7,0,2,3,2,24,+6,.558,.528,.222,.444,7.1,12.5,9.6,29.6,0.0,4.8,12.2,33.2,118,116,CLE,LAL,0,2016-03-10
LeBron James,30:43,9,15,.600,3,4,.750,6,7,.857,1,5,6,5,1,0,2,2,27,+16,.747,.700,.267,.467,4.1,17.4,11.3,29.0,1.7,0.0,10.0,31.1,146,99,CLE,LAC,0,2016-03-13
LeBron James,36:53,10,20,.500,2,6,.333,1,2,.500,6,6,12,3,1,0,3,0,23,+6,.551,.550,.300,.100,17.4,23.0,19.8,17.8,1.6,0.0,12.6,31.5,111,116,CLE,UTA,0,2016-03-14
LeBron James,Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,CLE,1,2016-03-16
LeBron James,35:44,6,15,.400,0,3,.000,6,6,1.000,1,6,7,8,1,1,4,3,18,-5,.510,.400,.200,.400,3.7,19.7,12.2,35.9,1.4,2.2,18.5,27.2,108,108,CLE,ORL,0,2016-03-18
LeBron James,26:38,13,20,.650,0,3,.000,0,0,,0,3,3,3,1,0,3,1,26,-23,.650,.650,.150,.000,0.0,15.0,8.0,32.6,2.0,0.0,13.0,43.3,110,134,CLE,MIA,0,2016-03-19
LeBron James,33:26,12,19,.632,1,2,.500,8,11,.727,3,8,11,11,0,0,3,2,33,+38,.692,.658,.105,.579,13.1,25.5,20.2,51.3,0.0,0.0,11.2,36.5,142,98,DEN,CLE,1,2016-03-21
LeBron James,36:55,9,22,.409,1,4,.250,7,10,.700,5,1,6,8,2,1,2,0,26,+12,.492,.432,.182,.455,17.1,3.7,10.7,36.8,3.0,2.0,7.0,34.5,127,119,MIL,CLE,1,2016-03-23
LeBron James,35:04,13,16,.813,1,2,.500,3,4,.750,1,5,6,5,1,0,4,2,30,-8,.845,.844,.125,.250,2.9,15.6,9.0,32.3,1.5,0.0,18.4,27.8,136,110,CLE,BRK,0,2016-03-24
LeBron James,35:46,10,21,.476,2,3,.667,5,6,.833,3,8,11,11,1,2,2,4,27,+20,.571,.524,.143,.286,8.8,22.4,15.7,62.6,1.5,4.8,7.8,33.4,135,102,CLE,NYK,0,2016-03-26
LeBron James,30:40,8,11,.727,0,0,,8,10,.800,0,4,4,11,2,1,6,0,24,+28,.779,.727,.000,.909,0.0,11.6,6.0,67.6,3.0,2.1,28.0,29.2,123,83,BRK,CLE,1,2016-03-31
LeBron James,44:25,12,26,.462,1,5,.200,4,5,.800,3,13,16,9,3,1,3,4,29,+6,.514,.481,.192,.192,6.6,30.4,18.2,43.5,3.2,1.8,9.6,30.1,108,91,CLE,ATL,0,2016-04-01
LeBron James,40:50,14,22,.636,0,0,,3,3,1.000,3,5,8,12,2,0,5,4,31,+10,.665,.636,.000,.136,9.0,14.0,11.6,49.4,2.6,0.0,17.7,31.5,134,113,CHO,CLE,1,2016-04-03
